"Tax_HotelID","Tax_HotelName","Tax_HotelAddress","Tax_City"
6603,"EL CAMPO LOST LAGOON","665 COUNTY ROAD 451","EL CAMPO"
8299,"HOLIDAY INN EXPRESS MISSOURI CITY","5007 HIGHWAY 6","MISSOURI CITY"
620,"9835 VANTAGE DALLAS TX HOTEL, LLC","9019 VANTAGE POINT DR","DALLAS"
596,"9712 MED CENTER FT WORTH TX HOTEL, LLC","1601 RIVER RUN","FORT WORTH"
595,"9710 PARKWAY PLANO TX HOTEL, LLC","4709 W PLANO PKWY","PLANO"
524,"6175 WACO TX HOTEL, LLC","5903 WOODWAY DR","WACO"
515,"6092 CITY VIEW FT WORTH TX HOTEL, LLC","5831 OVERTON RIDGE BLVD","FORT WORTH"
513,"6084 SW FT WORTH TX HOTEL, LLC","4701 CITYLAKE BLVD W","FORT WORTH"
512,"6078 W EL PASO TX HOTEL LLC","990 SUNLAND PARK DR","EL PASO"
511,"6071 FOSSIL CREEK FT WORTH TX HOTEL, LLC","3261 NE LOOP 820","FORT WORTH"
508,"6016 GREENVILLE DALLAS TX HOTEL, LLC","12270 GREENVILLE AVE","DALLAS"
578,"886 AIRPORT EL PASO TX HOTEL, LLC","6580 MONTANA AVE","EL PASO"
484,"52 MED CENTER PLANO TX HOTEL, LLC","4636 W PLANO PKWY","PLANO"
1848,"BEST WESTERN WINDSOR POINTE HOTEL","4639 RITTIMAN RD","SAN ANTONIO"
6411,"DOUBLETREE AUSTIN NW ARBORETUM","8901 BUSINESS PARK DR","AUSTIN"
12153,"SCOTTISH INN","6677 WESTCOTT ST","HOUSTON"
7665,"HAMPTON INN & SUITES GRAPEVINE","1750 N HIGHWAY 121","GRAPEVINE"
5155,"COMFORT SUITES DFW/N GRAPEVINE","1805 ENCHANTED WAY","GRAPEVINE"
9013,"JOURDANTON HOTELS, LLC DBA SLEEP INN & SUITES","1800 HIGHWAY 97 E","JOURDANTON"
7480,"GREEN DOOR LOFTS","714 AUSTIN AVE APT B","WACO"
256,"1950 FT WORTH AVE","1950 FORT WORTH AVE","DALLAS"
5315,"COUNTRY INN AND SUITES LACKLAND AFB","6502 ENRIQUE M BARRERA PKWY","SAN ANTONIO"
2076,"BSR SURF RESORT","586 BEAVER LAKE RD","WACO"
2323,"CANDLEWOOD SUITES","601 W THOMPSON ST","DECATUR"
8658,"HYATT HOUSE DALLAS RICHARDSON","2301 N CENTRAL EXPY","RICHARDSON"
5905,"COURTYARD DALLAS ADDISON MIDWAY","4165 PROTON DR","ADDISON"
7011,"FAIRFIELD INN & SUITES AUSTIN UNIVERSITY","959 REINLI ST","AUSTIN"
11014,"PERMIAN LODGING PECOS WEST LLC","519 FM 1450","PECOS"
8559,"HOTEL MAGDALENA","1101 MUSIC LN","AUSTIN"
12502,"SILVER SANDS VACATION RENTALS","307 SEA ISLE DR","PORT ARANSAS"
12277,"SEABBATICAL","1698 FISHERMANS COVE RD","PORT ARANSAS"
13825,"THE KIDS INHERITANCE","1218 S 11TH ST","PORT ARANSAS"
12433,"SHELL YEAH","3021 S 11TH ST UNIT 6","PORT ARANSAS"
1524,"BEACHILICOUS","1813 S 11TH ST APT 303","PORT ARANSAS"
1436,"BEACH BUZZ","2727 S 11TH ST UNIT 9","PORT ARANSAS"
7139,"FISH CAMP- TROUT HOUSE","1014 STATE HIGHWAY 361","PORT ARANSAS"
7138,"FISH CAMP- REDFISH HOUSE","1006 STATE HIGHWAY 361","PORT ARANSAS"
7137,"FISH CAMP- FLOUNDER HOUSE","1002 STATE HIGHWAY 361","PORT ARANSAS"
10989,"PELICAN HOUSE","525 PARADISE PT","PORT ARANSAS"
6441,"DREAMSICLE","385 ROYAL DUNES CIR","PORT ARANSAS"
10685,"OUR TERN","700 SEA BREEZE LN","PORT ARANSAS"
15235,"TX FLIP FLOP 3TOP","604 SANDY LN","PORT ARANSAS"
12273,"SEA YALL LATER","1813 S 11TH ST APT 302","PORT ARANSAS"
1417,"BEACH BEAR LODGE","2525 S 11TH ST UNIT 1","PORT ARANSAS"
11098,"PLAYIN HOOKY","649 PEZ VELA","PORT ARANSAS"
14062,"TIKI 1","152 PARADISE PT UNIT 102","PORT ARANSAS"
10410,"MY HAPPY PLACE","6275 STATE HIGHWAY 361 UNIT 114","PORT ARANSAS"
5202,"CONDO PARADISE","6275 STATE HIGHWAY 361 UNIT 214","PORT ARANSAS"
10404,"MUSTANG MEMORIES","6275 STATE HIGHWAY 361 UNIT 209","PORT ARANSAS"
1428,"BEACH BUM HEADQUARTERS","6275 STATE HIGHWAY 361 UNIT 113","PORT ARANSAS"
13817,"THE ISLANDER","6275 STATE HIGHWAY 361 UNIT 110","PORT ARANSAS"
12030,"SAND IN YOUR TOES","6275 STATE HIGHWAY 361 UNIT 107","PORT ARANSAS"
1106,"AQUA VISTA BEACH RETREAT","6275 STATE HIGHWAY 361 UNIT 215","PORT ARANSAS"
1493,"BEACH VIEW UNIT #207","6275 STATE HIGHWAY 361 UNIT 207","PORT ARANSAS"
14024,"THE YELLOW ROSE OF PORT A","150 FRONTSIDE DR","CORPUS CHRISTI"
7861,"HIGH TIDE","6275 STATE HIGHWAY 361 UNIT 203","PORT ARANSAS"
13030,"STRESS LESS","129 PORTO VILLAGEO","PORT ARANSAS"
11383,"RAY'S RETREAT","6275 STATE HIGHWAY 361 UNIT 201","PORT ARANSAS"
7195,"FOOTPRINTS IN THE SAND UNIT #205","6275 STATE HIGHWAY 361 UNIT 205","PORT ARANSAS"
10936,"PAWSITIVELY PARADISE","6275 STATE HIGHWAY 361 UNIT 112","PORT ARANSAS"
12570,"SMILING JACKS ESCAPE","6275 STATE HIGHWAY 361 UNIT 103","PORT ARANSAS"
12358,"SEASIDE DELIGHT","6275 STATE HIGHWAY 361 UNIT 108","PORT ARANSAS"
8921,"IT'LL DO","8105 BEACH BREAK DR","CORPUS CHRISTI"
11178,"POSTCARD FROM PARADISE","126 BACKSIDE","CORPUS CHRISTI"
13686,"THE BLUE PEARL","8133 BEACH BREAK DR","CORPUS CHRISTI"
12218,"SEA FOREVER","6275 STATE HIGHWAY 361 UNIT 105","PORT ARANSAS"
638,"A LITTLE BIT OF HEAVEN","6275 STATE HIGHWAY 361 UNIT 115","PORT ARANSAS"
1413,"BEACH-A-HOLIC","8121 BEACH BREAK DR","CORPUS CHRISTI"
9240,"LA CONCHA COTTAGE","2120 S 11TH ST UNIT 501","PORT ARANSAS"
6391,"DONT WORRY BEACH HAPPY","604 GULF VILLAGE DR","PORT ARANSAS"
11155,"PORT A STRONG","609 ISLAND RETREAT RD","PORT ARANSAS"
10851,"PALM SUN DAZE","2525 S 11TH ST UNIT 98","PORT ARANSAS"
16403,"WAIKIKI BEACH","1813 S 11TH ST APT 304","PORT ARANSAS"
12260,"SEA TURTLE","732 SANDCASTLE DR # 17","PORT ARANSAS"
6784,"ENDLESS HAPPY HOUR","1813 S 11TH ST APT 405","PORT ARANSAS"
9587,"LALUNA MADRE","6877 STATE HIGHWAY 361 UNIT 21","PORT ARANSAS"
12264,"SEA VIEW VILLA","6877 STATE HIGHWAY 361 UNIT 44","PORT ARANSAS"
10621,"OLD TOWN COTTAGE UNIT 9","129 N ALISTER ST UNIT 9","PORT ARANSAS"
10607,"OLD TOWN COTTAGE UNIT 12","129 N ALISTER ST UNIT 12","PORT ARANSAS"
10606,"OLD TOWN COTTAGE UNIT 11","129 N ALISTER ST UNIT 11","PORT ARANSAS"
10608,"OLD TOWN COTTAGE UNIT 13","129 N ALISTER ST UNIT 13","PORT ARANSAS"
10609,"OLD TOWN COTTAGE UNIT 14","129 N ALISTER ST UNIT 14","PORT ARANSAS"
10610,"OLD TOWN COTTAGE UNIT 15","129 N ALISTER ST UNIT 15","PORT ARANSAS"
10611,"OLD TOWN COTTAGE UNIT 16","129 N ALISTER ST UNIT 16","PORT ARANSAS"
10612,"OLD TOWN COTTAGE UNIT 17","129 N ALISTER ST UNIT 17","PORT ARANSAS"
10613,"OLD TOWN COTTAGE UNIT 18","129 N ALISTER ST UNIT 18","PORT ARANSAS"
6346,"DINGY'S OASIS","334 ROYAL DUNES CIR","PORT ARANSAS"
5228,"CORAL COTTAGE","524 SEA OATS DR","PORT ARANSAS"
9203,"KNOT 4 REEL","732 SANDCASTLE DR # 7","PORT ARANSAS"
11150,"PORT A GOOD TIME","1813 S 11TH ST APT 306","PORT ARANSAS"
7813,"HELLO SUNSHINE","1813 S 11TH ST APT 604","PORT ARANSAS"
2684,"CHURCH STREET COTTAGE","206 CHURCH ST","PORT ARANSAS"
12427,"SHELL-ABRATION STATION","2026 S 11TH ST APT 6","PORT ARANSAS"
1956,"BLUE LAGOON","307 S GULF ST","PORT ARANSAS"
1551,"BEACHY KEEN","247 W ROBERTS AVE UNIT 15","PORT ARANSAS"
4972,"COASTAL RETREAT","6275 STATE HIGHWAY 361 UNIT 109","PORT ARANSAS"
11413,"RED NECK RIVIERA","118 MUSTANG ROYALE","PORT ARANSAS"
10605,"OLD TOWN COTTAGE UNIT 1","129 N ALISTER ST UNIT 1","PORT ARANSAS"
12332,"SEAS THE DAY","6275 STATE HIGHWAY 361 UNIT 104","PORT ARANSAS"
10614,"OLD TOWN COTTAGE UNIT 2","129 N ALISTER ST UNIT 2","PORT ARANSAS"
10615,"OLD TOWN COTTAGE UNIT 3","129 N ALISTER ST UNIT 3","PORT ARANSAS"
10616,"OLD TOWN COTTAGE UNIT 4","129 N ALISTER ST UNIT 4","PORT ARANSAS"
10617,"OLD TOWN COTTAGE UNIT 5","129 N ALISTER ST UNIT 5","PORT ARANSAS"
10618,"OLD TOWN COTTAGE UNIT 6","129 N ALISTER ST UNIT 6","PORT ARANSAS"
10619,"OLD TOWN COTTAGE UNIT 7","129 N ALISTER ST UNIT 7","PORT ARANSAS"
10620,"OLD TOWN COTTAGE UNIT 8","129 N ALISTER ST UNIT 8","PORT ARANSAS"
5002,"COCO LOCO","652 KARA LN","PORT ARANSAS"
1182,"AT LAST","2727 S 11TH ST UNIT 13","PORT ARANSAS"
2541,"CASA PLAYA","832 PARKPLACE","PORT ARANSAS"
11975,"SALTY DAWG SHORES","1525 S STATION ST","PORT ARANSAS"
9024,"JUST BEACHY","1813 S 11TH ST APT 308","PORT ARANSAS"
2044,"BREEZY BEACH HOUSE","1813 S 11TH ST APT 204","PORT ARANSAS"
13183,"SUNNYHILL","635 E AVENUE G","PORT ARANSAS"
7174,"FLIP FLOPS & POP TOPS","1813 S 11TH ST APT 206","PORT ARANSAS"
2446,"CARPE BEACH'M","1813 S 11TH ST APT 205","PORT ARANSAS"
10947,"PEACHY PELICAN","185 FIVE DOVE CIR","PORT ARANSAS"
12205,"SEA BREEZE","247 W ROBERTS AVE APT 7","PORT ARANSAS"
11293,"QUITCHA BEACH INN","609 SANDCASTLE DR","PORT ARANSAS"
13672,"THE BLACK PEARL","111 PIRATES BAY STE C","PORT ARANSAS"
13660,"THE BEACH BUOY","603 GULF VILLAGE DR","PORT ARANSAS"
12079,"SANDY SEA-CLUSION","1813 S 11TH ST APT 208","PORT ARANSAS"
10566,"OCEAN OASIS","285 MUSTANG ROYALE","PORT ARANSAS"
10508,"NO RAGRETS","639 PEZ VELA","PORT ARANSAS"
11952,"SAILING AWAY","152 PARADISE PT UNIT 101","PORT ARANSAS"
7281,"FULL SAIL","152 PARADISE PT UNIT 109","PORT ARANSAS"
16301,"VILLA BLUE","301 E AVENUE C UNIT 7","PORT ARANSAS"
12471,"SHORELINE DREAMS","3021 S 11TH ST UNIT 3","PORT ARANSAS"
2478,"CASA DE PLAYA","152 PARADISE PT UNIT 108","PORT ARANSAS"
7742,"HAPPY HERON","833 PARKPLACE","PORT ARANSAS"
8497,"HOOK WINE AND SINKER","4903 STATE HIGHWAY 361 UNIT 803","PORT ARANSAS"
11959,"SALT AND HORNS","845 PARKPLACE","PORT ARANSAS"
1922,"BLEW BY YOU","657 ANCHOR DR","PORT ARANSAS"
9077,"KEEPING IT REEL","419 6TH ST UNIT B","PORT ARANSAS"
8771,"INTO THE MYSTIC","1801 FISHERMANS COVE RD","PORT ARANSAS"
11021,"PEYTON'S ABBEY","152 PARADISE PT UNIT 104","PORT ARANSAS"
16501,"WHISPERING SIESTA","1331 WHISPERING SANDS ST","PORT ARANSAS"
6785,"ENDLESS SUMMER","2525 S 11TH ST UNIT 74","PORT ARANSAS"
13421,"SURFIN' SEAHORSE","604 BEACH ACCESS ROAD 1A UNIT 19","PORT ARANSAS"
8908,"ISLAND TIME 102","699 MORGAN CIR UNIT 102","PORT ARANSAS"
709,"AFTER DUNE DELIGHT","247 W ROBERTS AVE UNIT 14","PORT ARANSAS"
12245,"SEA OF TRANQUILITY","2821 11TH ST UNIT 101","PORT ARANSAS"
9212,"KONA COVE","4903 STATE HIGHWAY 361 UNIT 8","PORT ARANSAS"
9006,"JONES N BY THE BEACH","663 ANCHOR DR","PORT ARANSAS"
8027,"HOLIDAY BEACH HOUSE","658 ANCHOR DR","PORT ARANSAS"
2556,"CASA SOL RP15","2606 S 11TH ST UNIT 15","PORT ARANSAS"
14037,"THREE KEYS COTTAGE","3021 S 11TH ST UNIT 12","PORT ARANSAS"
1433,"BEACH BUNKER","1901 S STATION ST APT 122","PORT ARANSAS"
12202,"SEA-ESTA","1813 S 11TH ST APT 407","PORT ARANSAS"
9820,"LONG TIME, NO SEA- PB310","2212 STATE HIGHWAY 361 UNIT 310","PORT ARANSAS"
10509,"NO SHOES, NO SHIRT, NO PROBLEM","2525 S 11TH ST UNIT 14","PORT ARANSAS"
10500,"NEXT CHAPTER","247 W ROBERTS AVE APT 1","PORT ARANSAS"
10945,"PEACH PARADISE","152 PARADISE PT UNIT 107","PORT ARANSAS"
1218,"AWAVE FROM IT ALL","610 GULF VILLAGE DR","PORT ARANSAS"
12803,"SPLASH PAD","519 JENNAS WAY","PORT ARANSAS"
7188,"FLUORESCENT BEAUTY","516 JENNAS WAY","PORT ARANSAS"
12423,"SHARK KEYS","1813 S 11TH ST APT 307","PORT ARANSAS"
10507,"NO BAD DAYS","1813 S 11TH ST APT 406","PORT ARANSAS"
6244,"DEJA BLUE","640 S GULF ST","PORT ARANSAS"
2195,"BURIED TREASURE","700 ISLAND RETREAT RD RM 6","PORT ARANSAS"
2239,"CAJUN SHRIMP","1813 S 11TH ST APT 605","PORT ARANSAS"
13994,"THE VILLA REEL","615 S GULF ST","PORT ARANSAS"
7175,"FLIP FLOPS N SHADES","2525 S 11TH ST APT 91","PORT ARANSAS"
14309,"TROUT STREET CONDO 2","104 W COTTER AVE UNIT 2","PORT ARANSAS"
14308,"TROUT STREET CONDO 1","104 W COTTER AVE UNIT 1","PORT ARANSAS"
8931,"JACK'S SPARROW","301 AVENUE C E UNIT 9","PORT ARANSAS"
7372,"GETAWAY","247 W ROBERTS AVE APT 9","PORT ARANSAS"
9717,"LIFE IS GOOD TODAY","1813 S 11TH ST APT 301","PORT ARANSAS"
1468,"BEACH LIFE","1813 S 11TH ST APT 606","PORT ARANSAS"
12068,"SANDY FEET RETREAT- IR56","700 ISLAND RETREAT RD RM 56","PORT ARANSAS"
10668,"ORANGE FLAMINGO","1024 S STATION ST","PORT ARANSAS"
10952,"PEARL MARLIN","1421 S 11TH ST UNIT 205","PORT ARANSAS"
8909,"ISLAND TIME 104","699 MORGAN CIR UNIT 104","PORT ARANSAS"
5192,"CONCH COTTAGE","512 SEA SHELL DR # 1","PORT ARANSAS"
664,"ABALONE COTTAGE","512 SEA SHELL DR # 4","PORT ARANSAS"
10711,"OYSTER COTTAGE","512 SEA SHELL DR # 2","PORT ARANSAS"
5001,"COCKLES COTTAGE","512 SEA SHELL DR # 3","PORT ARANSAS"
10446,"NAUTILUS COTTAGE","512 SEA SHELL DR # 5","PORT ARANSAS"
410,"4 PALMS","628 ANCHOR DR","PORT ARANSAS"
11142,"PORPOISE OF LIFE","328 ROYAL DUNES CIR","PORT ARANSAS"
11879,"RUBY REDBIRD ROOST","2525 S 11TH ST UNIT 57","PORT ARANSAS"
12462,"SHORE HAVIN FUN","616 SANDY LN","PORT ARANSAS"
8907,"ISLAND TIME 101","699 MORGAN CIR UNIT 101","PORT ARANSAS"
2241,"CAKE BY THE OCEAN","912 S 11TH ST","PORT ARANSAS"
5937,"COWABUNGALOW","2525 S 11TH ST UNIT 58","PORT ARANSAS"
1905,"BIRDS OF PARADISE","2525 S 11TH ST UNIT 9","PORT ARANSAS"
13711,"THE COAST IS CLEAR","400 CHLOES WAY","PORT ARANSAS"
12904,"STAIRWAY TO SEVEN","2727 S 11TH ST UNIT 7","PORT ARANSAS"
16404,"WAIT N SEA","404 CHLOES WAY","PORT ARANSAS"
9699,"LEMON CHILL","609 S GULF ST","PORT ARANSAS"
9652,"LATITUDE ADJUSTMENT","2525 S 11TH ST APT 77","PORT ARANSAS"
11159,"PORT AMAZING","687 MARLIN AZUL","PORT ARANSAS"
2663,"CHILI PETIN","2040 SAND POINT CIR","PORT ARANSAS"
13174,"SUNNY AND CHAIRS","651 ANCHOR DR","PORT ARANSAS"
7093,"FANTA SEA GET AWAY","317 10TH ST","PORT ARANSAS"
1869,"BIBBYS BEACH BUNGALOW","115 ROYAL SANDS","PORT ARANSAS"
15224,"TWIN DOLPHIN COVE","689 MORGAN CIR","PORT ARANSAS"
7406,"GONE COASTAL","618 MARLIN AZUL","PORT ARANSAS"
13903,"THE PINK PALM","610 ISLAND RETREAT CT","PORT ARANSAS"
12063,"SANDY BOTTOMSS","408 ETHANS LNDG","PORT ARANSAS"
1898,"BIKINIS AND MARTINIS","404 ETHANS LNDG","PORT ARANSAS"
13205,"SUNSET HIDEAWAY","314 PARADISE PT","PORT ARANSAS"
11883,"RUM RUNNER","607 SEA BREEZE LN","PORT ARANSAS"
1576,"BELLA MAR","2525 S 11TH ST UNIT 69","PORT ARANSAS"
13758,"THE FIRE ESCAPE","2525 S 11TH ST APT 55","PORT ARANSAS"
767,"ALL WAVES NO WORRIES","669 GAGE WAY","PORT ARANSAS"
9016,"JUMPIN JELLYFISH","2727 S 11TH ST UNIT 39","PORT ARANSAS"
16391,"VIXENS VILLA","516 SPENCERS LNDG","PORT ARANSAS"
11213,"PURPLE PELICAN","2727 S 11TH ST UNIT 16","PORT ARANSAS"
2418,"CAPTAIN TWIGS","2727 S 11TH ST UNIT 10","PORT ARANSAS"
13549,"TEQUILA SUNRISE","2727 S 11TH ST UNIT 6","PORT ARANSAS"
16493,"WET-N-WILD","2727 S 11TH ST UNIT 21","PORT ARANSAS"
1609,"BEST LITTLE SHOREHOUSE IN TEXAS","2727 S 11TH ST UNIT 24","PORT ARANSAS"
12269,"SEA WISHES","2525 S 11TH ST UNIT 41","PORT ARANSAS"
8720,"HYDRO-THERAPY","623 PEZ VELA","PORT ARANSAS"
13884,"THE OHANA HUT","2525 S 11TH ST APT 12","PORT ARANSAS"
5004,"COCONUT CHARLIES","135 MUSTANG ROYALE","PORT ARANSAS"
12236,"SEA LA VIE","2525 S 11TH ST UNIT 92","PORT ARANSAS"
11158,"PORT A WAY","3 LA PLAYA","PORT ARANSAS"
11138,"POP-A-TOP","415 SPENCERS LNDG","PORT ARANSAS"
10397,"MUSTANG ISLAND","2025 S 11TH ST UNIT 1","PORT ARANSAS"
10269,"MOORE FUN HOUSE","2212 STATE HIGHWAY 361 UNIT 110","PORT ARANSAS"
8917,"ISLE BE BACK","1412 S 11TH ST","PORT ARANSAS"
2583,"CATCH THE BREEZE","520 SPENCERS LNDG","PORT ARANSAS"
1582,"BELLA VISTA","963 BANYAN BEACH DR","PORT ARANSAS"
7802,"HEARTS OF PALM","613 SANDKEY DR","PORT ARANSAS"
1300,"BASKET CASE","2525 S 11TH ST UNIT 28","PORT ARANSAS"
12082,"SANDY TOES AND SALTY KISSES","604 BEACH ACCESS ROAD 1A UNIT 15C","PORT ARANSAS"
7085,"FAMILY TIDES","371 PARADISE PT","PORT ARANSAS"
12074,"SANDY PAWS","123 MUSTANG ROYALE","PORT ARANSAS"
2019,"BOTTOMS UP","2727 S 11TH ST UNIT 33","PORT ARANSAS"
1883,"BIG KAHUNA","913 BANYAN BEACH DR","PORT ARANSAS"
11474,"REEL EM INN","614 ISLAND RETREAT CT","PORT ARANSAS"
2470,"CASA CHILLOTTA","633 PEZ VELA","PORT ARANSAS"
13143,"SUN OF A BEACH","1031 9TH ST","PORT ARANSAS"
14081,"TIPSY TURTLE","682 MORGAN CIR","PORT ARANSAS"
16378,"VISTA GRANDE","932 BANYAN BEACH DR","PORT ARANSAS"
13118,"SUMMER SALT","648 PELICAN CIR","PORT ARANSAS"
9151,"KICK N BACK","684 ANCHOR DR","PORT ARANSAS"
12414,"SHAMROCK BY THE SEA","604 PARKPLACE","PORT ARANSAS"
10031,"MARLIN MADNESS","909 BANYAN BEACH DR","PORT ARANSAS"
2390,"CAPE COD COTTAGE","223 E ROBERTS AVE","PORT ARANSAS"
7110,"FEELIN TIP-SEA","621 GULF VILLAGE DR","PORT ARANSAS"
1943,"BLUE FIN BEACH HOUSE","606 ISLAND RETREAT CT","PORT ARANSAS"
12500,"SILVER C COTTAGE","523 S STATION ST UNIT C","PORT ARANSAS"
2483,"CASA DE SUENOS","657 GAGE WAY","PORT ARANSAS"
7129,"FIN DO MUNDO","503 ROYAL PALM DR","PORT ARANSAS"
11386,"RAY OF SUNSHINE","820 PARKPLACE","PORT ARANSAS"
13181,"SUNNY SIDE UP","2525 S 11TH ST UNIT 47","PORT ARANSAS"
10486,"NEPTUNES RETREAT","2525 S 11TH ST UNIT 46","PORT ARANSAS"
9849,"LOST SHAKER OF SALT","415 CHLOES WAY","PORT ARANSAS"
10868,"PAPAKEEKOS HAPPY OURS","416 SPENCERS LNDG","PORT ARANSAS"
11152,"PORT A PARADISE VW66","2525 S 11TH ST UNIT 66","PORT ARANSAS"
2232,"CACTUS FLOWER OTB3302","3302 ON THE BCH","PORT ARANSAS"
12034,"SAND RANCH VW75","2525 S 11TH ST UNIT 75","PORT ARANSAS"
6377,"DOLPHIN COVE VW68","2525 S 11TH ST UNIT 68","PORT ARANSAS"
7384,"GNARLY MARLIN EP653","653 PEZ VELA","PORT ARANSAS"
8588,"HOUSE OF VIEWS BB973","973 BANYAN BEACH DR","PORT ARANSAS"
9924,"MAC AND JACS","2525 S 11TH ST APT 53","PORT ARANSAS"
9027,"JUST DUNE IT","216 S GULF ST","PORT ARANSAS"
5179,"COMMODORE'S ACCOMMODATIONS","700 PIPER BLVD UNIT 2B","PORT ARANSAS"
15206,"TURTLE PARADISE","827 BANYAN BEACH DR","PORT ARANSAS"
15197,"TURQUOISE TREA'SHORE","1813 S 11TH ST APT 602","PORT ARANSAS"
16319,"VILLA VICTORIA","660 KARA LN","PORT ARANSAS"
16386,"VITAMIN SEA","622 BEACH ACCESS ROAD 1A UNIT 214","PORT ARANSAS"
12581,"SOL SEARCHER","649 ANCHOR DR","PORT ARANSAS"
9829,"LOONEY DUNES","2525 S 11TH ST UNIT 50","PORT ARANSAS"
14310,"TROUT STREET CONDO 3","104 W COTTER AVE UNIT 3","PORT ARANSAS"
10653,"ON THE HALF SHELL","700 ISLAND RETREAT RD RM 19","PORT ARANSAS"
7089,"FAMILY TIDES BECAH HOUSE","604 BEACH ACCESS ROAD 1A UNIT 17","PORT ARANSAS"
5946,"COZY COVE","1710 FISHERMANS COVE RD","PORT ARANSAS"
4932,"CLOUD NINE","1813 FISHERMANS COVE RD","PORT ARANSAS"
10622,"OLD TOWN COTTAGES UNIT 10","129 N ALISTER ST # 10","PORT ARANSAS"
2417,"CAPTAIN JACK SPARROW","2212 STATE HIGHWAY 361 UNIT 308","PORT ARANSAS"
6354,"DIVING DOLPHIN","628 SANDY LN","PORT ARANSAS"
13539,"TEASURE ISLE","2034 SAND POINT CIR","PORT ARANSAS"
1472,"BEACH PLEASE","2915 S 11TH ST UNIT 201","PORT ARANSAS"
11147,"PORT A FISH CAMP COTTAGE B","114 AVENUE J","PORT ARANSAS"
6425,"DOWNTIME","137 FRONTSIDE DR","CORPUS CHRISTI"
14117,"TOTALLY BEACHIN","6877 STATE HIGHWAY 361 UNIT 25","PORT ARANSAS"
9253,"LA DOLCE VIDA","640 SUMMER PL","PORT ARANSAS"
761,"ALL DECKED OUT","8125 BEACH BREAK DR","CORPUS CHRISTI"
2065,"BRONS BEACH SHACK","2120 S 11TH ST UNIT 203","PORT ARANSAS"
6472,"DUCK HOLIDAY","2212 STATE HIGHWAY 361 UNIT 309","PORT ARANSAS"
11559,"REPHIL CANTINA","2525 S 11TH ST APT 90","PORT ARANSAS"
7091,"FANCY FLAMINGO","604 BEACH ACCESS ROAD 1A UNIT 10","PORT ARANSAS"
13887,"THE ORIGINAL PURPLE PELICAN","130 MUSTANG ROYALE","PORT ARANSAS"
9880,"LUNA SEA","2821 11TH ST UNIT 105","PORT ARANSAS"
12430,"SHELL TIME","1813 S 11TH ST APT 108","PORT ARANSAS"
16495,"WHERE WILSON WENT","604 BEACH ACCESS ROAD 1A UNIT 16","PORT ARANSAS"
11785,"ROCK THE BOAT","227 E ROBERTS AVE","PORT ARANSAS"
1877,"BIG BLUE","688 KARA LN","PORT ARANSAS"
1156,"ART-SEA CART-SEA","607 SANDKEY DR","PORT ARANSAS"
2486,"CASA DEL CORAZON","646 SANDY LN","PORT ARANSAS"
11151,"PORT A OUTBACK","158 BEACH VW","PORT ARANSAS"
1449,"BEACH DAZE- E3SHT","1833 S 11TH ST APT E3","PORT ARANSAS"
7391,"GOING BANANAS- VW25","2525 S 11TH ST APT 25","PORT ARANSAS"
637,"A LIME IN THE SAND- AD655","655 ANCHOR DR","PORT ARANSAS"
10425,"NACHO HOUSE- C3SHT","1833 S 11TH ST APT C3","PORT ARANSAS"
11878,"RS179","179 FIVE DOVE CIR","PORT ARANSAS"
2419,"CAPTAINS QUARTERS- BA619","619 BEACH ACCESS ROAD 1A","PORT ARANSAS"
14093,"TOES IN THE WATER- NPI152","14721 WHITECAP BLVD","CORPUS CHRISTI"
9733,"LIMES A BEACH- SC03","301 E AVE C","PORT ARANSAS"
7534,"GULF BREEZE- MIBC111","6275 STATE HIGHWAY 361","PORT ARANSAS"
13032,"STUCK IN PARADISE- FH3","2026 S 11TH ST APT 3","PORT ARANSAS"
9715,"LICENSE TO CHILL SL508","508 SPENCERS LNDG","PORT ARANSAS"
13171,"SUNGLOW BUNGALOW- CDR05","1726 S 11TH ST UNIT 5","PORT ARANSAS"
12710,"SOUTHERN COMFORT- SP2023","2023 SAND POINT CIR","PORT ARANSAS"
10593,"OFF THE HOOK IN OCEAN VILLAGE OV05","2727 S 11TH ST UNIT 5","PORT ARANSAS"
16449,"WEATHER OAR KNOT- BSC105","1813 S 11TH ST APT 105","PORT ARANSAS"
2476,"CASA DE LORA- CM804","2120 S 11TH ST UNIT 804","PORT ARANSAS"
12040,"SANDHILL- E2SHT","1833 S 11TH ST APT E2","PORT ARANSAS"
10584,"OCEANS 10- VW34","2525 S 11TH ST # 34","PORT ARANSAS"
12361,"SEASIDE HAUS- BB923","923 BANYAN BECAH DR","PORT ARANSAS"
9716,"LIFE GAVE ME LEMONS- MIBC106","6275 STATE HIGHWAY 361 UNIT 106","PORT ARANSAS"
6513,"EASY BREEZY- F2SHT","1833 S 11TH ST APT F2","PORT ARANSAS"
6591,"EDGEWATER ESCAPE- NPI215","14300 S PADRE ISLAND DR UNIT C215","CORPUS CHRISTI"
2527,"CASA LA VISTA- PP727","727 PARKPLACE","PORT ARANSAS"
1446,"BEACH COMBER- PBC111-D","111 PIRATES BAY # D","PORT ARANSAS"
12114,"SASSY SEAHORSE- SDL609","609 SANDY LN","PORT ARANSAS"
12365,"SEASIDE OASIS- ELV831","831 S 11TH ST","PORT ARANSAS"
7415,"GOOD LUCK RODEO- RP2","2606 S 11TH ST UNIT 2","PORT ARANSAS"
