"Tp_HotelID","Tp_HotelName","Tp_HotelAddress","Tp_City"
6443325,"Econo Lodge","1495 Industrial Dr E # A"," SULPHUR SPRINGS"
17479895,"Econo Lodge Sulphur Springs I-30","1495A Industrial Dr E"," SULPHUR SPRINGS"
122713,"Oaks","503 Oak Ave"," SULPHUR SPRINGS"
7134533,"Shady Lake RV Park","2306 Texas Highway 19 S"," SULPHUR SPRINGS"
3859686,"The Ferrari Inn","1495 Industrial Dr E # B"," SULPHUR SPRINGS"
8819299,"Hyatt Place DFW","2350 Global Dr DFW Airport"," EULESS"
1474616,"La Quinta Inn & Suites by Wyndham DFW Airport West - Euless","431 Airport Fwy"," EULESS"
19120529,"La Quinta Inn & Suites by Wyndham Euless","2550 State Highway 121"," EULESS"
19515082,"Tru by Hilton Euless DFW West","2570 State Highway 121"," EULESS"
19694219,"Home2 Suites by Hilton Euless DFW West","2570 State Highway 121"," EULESS"
244352,"Motel 6 Dallas - Euless","110 Airport Fwy"," EULESS"
226214,"Days Inn & Suites by Wyndham Ft. Worth DFW Airport South","13954 Trinity Blvd"," EULESS"
226212,"Regency Inn & Suites","901 Airport Fwy Highway 183 and Highway 157"," EULESS"
98736,"Motel 6 Euless- DFW West","1001 Airport Fwy"," EULESS"
21151397,"La Quinta Inn & Suites by Wyndham DFW West-Glade-Parks","2550 State Highway 121"," EULESS"
107111,"Ramada Inn Dallas-Fort Worth International Airport West","2155 Airport Fwy"," EULESS"
11639582,"SpringHill Suites by Marriott Austin Cedar Park","1110 Discovery Boulevard"," CEDAR PARK"
73697,"Best Western Cedar Inn","425 E Whitestone Blvd"," CEDAR PARK"
15002477,"Hyatt Place Austin Cedar Park","1315 E New Hope Dr"," CEDAR PARK"
223627,"Holiday Inn Express Hotel & Suites Cedar Park (NW Austin)","1605 E Whitestone Blvd"," CEDAR PARK"
1657595,"Candlewood Suites Austin N-Cedar Park","1100 Cottonwood Creek Trl"," CEDAR PARK"
7223495,"Bungalows Hotel & Event Center","1000 S Bell Blvd"," CEDAR PARK"
19859932,"Comfort Suites","900 Arrow Point Dr"," CEDAR PARK"
1930546,"Motel 6 Cedar Park","800 Arrow Point Dr"," CEDAR PARK"
107292,"Quality Inn Cedar Park","300 E Whitestone Blvd"," CEDAR PARK"
19117123,"Staybridge Suites Cedar Park Austin N","1110 Arrow Point Dr"," CEDAR PARK"
19716432,"Big Oaks RV Park","3330 W Whitestone Blvd"," CEDAR PARK"
1724279,"SpringHill Suites Houston NASA/Seabrook","2120 Nasa Pkwy"," SEABROOK"
310412,"Hampton Inn Houston NASA-Johnson Space Center","3000 Nasa Road One Directly across the street from Endeavor Marina and Marine Max. We are 1/2 mile from Hwy 146"," SEABROOK"
223206,"Quality Inn & Suites Seabrook Nasa Kemah","2720 Nasa Pkwy"," SEABROOK"
1390276,"Best Western Plus Seabrook Suites","5755 Bayport Blvd"," SEABROOK"
309409,"Captain Inn & Suites","2901 Nasa Pkwy"," SEABROOK"
82335,"Beacon Hill Bed and Breakfast","3701 Nasa Pkwy"," SEABROOK"
833477,"Hampton Inn & Suites Corsicana","623 Bryant S Way"," CORSICANA"
1149471,"La Quinta Inn & Suites by Wyndham Corsicana","2020 Regal Dr"," CORSICANA"
124463,"Comfort Inn","1946 E Hwy 31"," CORSICANA"
2331719,"Kingsway Inn","2615 W 7th Ave"," CORSICANA"
125673,"Wicklow Inn Corsicana","220 N 14th St"," CORSICANA"
3313788,"American RV Park","4345 W State Highway 31"," CORSICANA"
601606,"Rodeway Inn Near Choke Canyon South Shore","1401 N Harborth Ave"," THREE RIVERS"
2090660,"Atria Inn and Suites Three Rivers","701 N Harborth Ave"," THREE RIVERS"
2640831,"Eagle's Den Suites at Three Rivers","5842 Highway 281"," THREE RIVERS"
12681006,"Quality Inn","900 N Harborth Ave"," THREE RIVERS"
8485365,"Lux Inn and Suites","5864 Highway 281"," THREE RIVERS"
6920409,"Motel 6 Three Rivers","6284 US Hwy 281 N US Hwy 281 & Goodhope Rd"," THREE RIVERS"
7053839,"Three Rivers Lodge","431 County Road 232"," THREE RIVERS"
9595760,"Choke Canyon Motel","3161 Highway 72"," THREE RIVERS"
3990331,"Hampton Inn Uvalde","2714 E Main St"," UVALDE"
1465000,"Holiday Inn Express Hotel & Suites Uvalde","2801 E Main St"," UVALDE"
2481603,"Live Oaks Bed and Breakfast","#6 Tanglewood"," UVALDE"
99629,"Days Inn by Wyndham Uvalde","920 E Main St"," UVALDE"
2470003,"Motel 6 Uvalde","924 E Main St"," UVALDE"
446887,"Inn of Uvalde","810 E Main St"," UVALDE"
73164,"Americas Best Value Inn Uvalde","701 E Main St"," UVALDE"
10260315,"Ox Ranch","1946 Private Road 2485"," UVALDE"
13968281,"Quail Springs","2727 Highway 90 E"," UVALDE"
277891,"Super 8 by Wyndham Hillsboro TX","1512 Hillview Dr"," HILLSBORO"
106924,"Quality Inn Hillsboro","1505 Hillview Dr"," HILLSBORO"
106938,"Econo Lodge Hillsboro TX","1515 Old Brandon Rd"," HILLSBORO"
483229,"Days Inn by Wyndham Hillsboro TX","307 South East I-35"," HILLSBORO"
1657587,"Thunderbird Motel Hillsboro","203 Interstate 35 Highway Northwest"," HILLSBORO"
21371017,"Holiday Inn Express Hillsboro I-35","102 Dynasty Dr"," HILLSBORO"
106915,"Ramada Inn","Interstate Highway 35 and U.S. Highway 22 (Exit 368a"," HILLSBORO"
82193,"Windmill Bed and Breakfast","441 Hcr 2421 W"," HILLSBORO"
224446,"Homewood Suites by Hilton Houston - Woodlands","29813 Interstate 45"," SHENANDOAH"
6956306,"Courtyard Houston North/Shenandoah","19255 David Memorial Dr"," SHENANDOAH"
1647966,"Days Inn by Wyndham Shenandoah","29007 Interstate 45"," SHENANDOAH"
1158825,"TownePlace Suites Houston North/Shenandoah","107 Vision Park Blvd"," SHENANDOAH"
10372971,"Home2 Suites by Hilton Shenandoah the Woodlands","223 David Vetter Blvd"," SHENANDOAH"
19379334,"Country Inn & Suites by Radisson, The Woodlands","18456 I-45 South"," SHENANDOAH"
21223081,"Aloft Houston Shenandoah","19391 David Memorial Dr"," SHENANDOAH"
911781,"Riata Inn Marfa","1500 E. Highway 90"," MARFA"
122784,"The Hotel Paisano","207 N. Highland Ave."," MARFA"
542983,"Thunderbird Hotel","600 West San Antonio"," MARFA"
2014762,"El Cosmico","802 S. Highland Ave."," MARFA"
270388,"Chinati Hot Springs","Candelaria Rte"," MARFA"
2167549,"Tumble In Marfa RV Park","93320 US Hwy 90 E"," MARFA"
17635310,"Marfa Yacht Club","990 Antelope Hills Road"," MARFA"
122782,"The Arcon Inn","215 N. Austin"," MARFA"
1633359,"Apache Pines RV Park","West Hwy 90"," MARFA"
1176535,"La Quinta Inn & Suites by Wyndham DFW Airport West - Bedford","1809 Highway 121"," BEDFORD"
107387,"Super 8 by Wyndham Bedford DFW Airport West","1800 Airport Fwy"," BEDFORD"
15127564,"Home2 Suites by Hilton Bedford DFW West","1916 Forest Ridge Dr"," BEDFORD"
107380,"TownePlace Suites Dallas Bedford","2301 Plaza Pkwy"," BEDFORD"
107383,"Holiday Inn Dallas DFW Airport Area West","3005 Airport Freeway"," BEDFORD"
107382,"Homewood Suites Ft. Worth/Bedford","2401 Airport Fwy"," BEDFORD"
107378,"Extended Stay America - Dallas - Bedford","1908 Forest Ridge Dr"," BEDFORD"
1478585,"Bestway Inn","2501 Airport Fwy"," BEDFORD"
2170350,"Motel 6 Bedford","2904 Crystal Spgs"," BEDFORD"
23037025,"Residence Inn Dallas DFW Airport West/Bedford","2000 State Highway 121"," BEDFORD"
7801433,"TownePlace Suites Corpus Christi Portland","109 Esplanade"," PORTLAND"
634253,"Best Western Plus Portland","1707 US Highway 181"," PORTLAND"
8011635,"La Quinta Inn & Suites by Wyndham Corpus Christi - Portland","201 Buddy Ganem Dr"," PORTLAND"
10878645,"Home2 Suites by Hilton Portland","139 Buddy Ganem Drive"," PORTLAND"
224500,"Country Inn & Suites by Radisson, Portland, TX","1705 Highway 181 North"," PORTLAND"
12399115,"Hampton Inn & Suites Portland Corpus Christi","1801 US Highway 181"," PORTLAND"
1176599,"Days Inn by Wyndham Portland/Corpus Christi","1703 US Highway 181"," PORTLAND"
1465007,"Holiday Inn Express Hotel & Suites Corpus Christi-Portland","220 Reliant Dr"," PORTLAND"
216873,"Motel 6 Portland, TX","133 US Highway 181"," PORTLAND"
19625399,"Candlewood Suites Corpus Christi - Portland","2009 US Highway 181"," PORTLAND"
4815504,"Sea Breeze RV Park","1026 Sea Breeze Ln"," PORTLAND"
99179,"Tanglewood Resort and Conference Center","290 Tanglewood Cir"," POTTSBORO"
1534882,"HighPort Inn","575 Highport Rd"," POTTSBORO"
1206927,"Pappy's Paradise Bed & Breakfast","259 Mill Creek Rd"," POTTSBORO"
1532172,"Little Mineral Marina & Resort","300 Little Mineral Blvd"," POTTSBORO"
8787906,"The Farmhouse Estate","4118 Cemetery Rd"," POTTSBORO"
619196,"Flowing Wells Resort","3217 Flowing Wells Rd Lake Texoma"," POTTSBORO"
15230935,"Lake Texoma RV Resort","745 Highport Rd"," POTTSBORO"
13005968,"Paradise on Lake Texoma","503 Paradise Park Rd"," POTTSBORO"
17691058,"Rock House Resort","25 Geis Rd"," POTTSBORO"
6961193,"Charming Motel","75015 Hwy 289 N"," POTTSBORO"
629637,"River Forest Inn","1414 E 6th Ave"," BELTON"
98502,"Belton Inn - Budget Host","1520 South Ih-35"," BELTON"
107370,"Knights Inn - Belton/Temple","1102 E 2nd Ave & I-35"," BELTON"
18929896,"Basin RV Park","10502 FM 2410"," BELTON"
8710953,"Amazing Grace of Texas B&B","324 N Main St"," BELTON"
19275120,"Bryn Oaks Bed and Breakfast","410 N Main St"," BELTON"
15805060,"Summers Mill Retreat and Conference Center","7441 FM 1123"," BELTON"
10746756,"Lake Belton Cottages","401 Arrowhead Point Rd"," BELTON"
1654566,"Ranch Bunkhouse","6744 Campbell Hill Rd"," BELTON"
1028763,"Hilton Dallas / Rockwall Lakefront","2055 Summer Lee Dr"," ROCKWALL"
247112,"La Quinta Inn & Suites by Wyndham Rockwall","689 E Interstate 30"," ROCKWALL"
11676807,"Springhill Suites by Marriott Dallas Rockwall","2601 Lakefront Trail"," ROCKWALL"
1146323,"Hampton Inn Dallas-Rockwall","1549 Laguna Dr"," ROCKWALL"
106460,"Best Western Plus Rockwall Inn & Suites","996 E Interstate 30"," ROCKWALL"
858428,"WoodSpring Suites Dallas Rockwall","1040 E Interstate 30"," ROCKWALL"
21405257,"Hyatt Place Dallas/Rockwall","1600 La Jolla Pointe Drive"," ROCKWALL"
21224951,"Tru by Hilton Rockwall Dallas","2600 Summer Lee Drive"," ROCKWALL"
1143785,"Irish Acres","1739 FM 1139"," ROCKWALL"
82268,"Barton on Boydstun","505 E Boydstun Ave"," ROCKWALL"
12269086,"Best Western Plus Buda Austin Inn & Suites","15295 Highway 35 Frontage Road #900"," BUDA"
1156995,"Hampton Inn & Suites Austin South/Buda","1201 Cabelas Dr"," BUDA"
3508526,"Microtel Inn & Suites by Wyndham Buda at Cabela's","1285 Cabelas Dr"," BUDA"
1590048,"Comfort Suites Buda - Austin South","15295 S Ih-35"," BUDA"
12548683,"Fairfield Inn & Suites Austin Buda","1240 Cabelas Dr"," BUDA"
1235899,"Holiday Inn Express & Suites Austin South - Buda","15295 Ih 35"," BUDA"
250345,"Quality Inn and Suites","18658 S Interstate 35"," BUDA"
12521006,"Candlewood Suites - Buda - Austin SW","2180 Main St"," BUDA"
13631049,"Studio 6 Buda","5163 Overpass Rd I-35 & Niederwald"," BUDA"
645846,"Marks Overlook Lodge","190 Marks Overlook"," BUDA"
9587654,"Courtyard Dallas Carrollton and Carrollton Conference Center","1201 Raiford Road"," CARROLLTON"
2068426,"Deluxe Inn Carrollton","1885 N Interstate 35e"," CARROLLTON"
4549996,"The One Boutique Hotel","1020 Raiford Rd"," CARROLLTON"
534712,"Rodeway Inn Carrollton I-35E","1832 North I - 35 E"," CARROLLTON"
98705,"Lone Star Inn","1720 S Broadway St"," CARROLLTON"
260909,"InTown Suites Carrollton","1240 W Trinity Mills Rd"," CARROLLTON"
1807545,"Red Roof Inn","4001 International Pkwy"," CARROLLTON"
226223,"InTown Suites Carrollton / Addison","2661 Westgrove Dr"," CARROLLTON"
7086647,"Sandy Lake RV Resort","1915 Sandy Lake Rd"," CARROLLTON"
4838228,"2 Rivers Campground","320 2nd St."," CARROLLTON"
2562432,"BridgeStreet at Delante","1001 Lake Carolyn Pkwy"," CARROLLTON"
216870,"Days Inn by Wyndham Childress","2220 Avenue F NW Highway 287"," CHILDRESS"
73688,"Red Roof Inn Childress","1801 Avenue F NW"," CHILDRESS"
105923,"Quality Inn Childress","2008 Avenue F NW"," CHILDRESS"
105925,"SureStay Hotel by Best Western Childress","1804 Avenue F NW"," CHILDRESS"
105924,"Motel 6 Childress","1612 Avenue F NW Us 287"," CHILDRESS"
253302,"Super 8 by Wyndham Childress","411 Avenue F NE"," CHILDRESS"
2096034,"Childress Inn","2804 Avenue F NW"," CHILDRESS"
6034045,"Tradewinds Motel","2014 Avenue F NW"," CHILDRESS"
1950138,"Hampton Inn & Suites by Hilton Denison","3415 Ansley Blvd"," DENISON"
7143810,"Hilton Garden Inn Denison/Sherman/At Texoma Event Center","5015 S US Highway 75"," DENISON"
107161,"La Quinta Inn & Suites by Wyndham Denison - N. Lake Texoma","801 N US Highway 75"," DENISON"
1409043,"Best Western Plus Texoma Hotel & Suites","810 N US Highway 75"," DENISON"
1028322,"Holiday Inn Express & Suites Denison North-Lake Texoma","715 N Point Lookout Dr"," DENISON"
244345,"Motel 6 Denison","615 N US Highway 75 U.S. 75 at Exit #69"," DENISON"
20966697,"Tiny Home Vacations","315 Hanna Dr"," DENISON"
17541573,"Tru By Hilton Terrell","200 Olivia Drive"," TERRELL"
106295,"Red Roof Inn Terrell","1614 Highway 34 South"," TERRELL"
657715,"Holiday Inn Express Hotel & Suites Terrell","300 Tanger Dr"," TERRELL"
14031048,"Fairfield Inn & Suites by Marriott Terrell","351 Market Center Dr"," TERRELL"
99590,"Quality Inn and Suites","103 Mira Pl"," TERRELL"
247116,"SureStay Hotel by Best Western Terrell","1705 Highway 34 South"," TERRELL"
106286,"Super 8 by Wyndham Terrell","1618 Highway 34 South Highway 34 / I-20"," TERRELL"
259600,"Baymont by Wyndham Terrell","1604 State Highway 34 S"," TERRELL"
9718066,"Gateway Inn Terrell","309 E Interstate 20"," TERRELL"
1643625,"Bluebonnet Ridge RV Park","16543 Fm 429"," TERRELL"
6432360,"Days Inn by Wyndham Dilley","16361 S Interstate Highway 35"," DILLEY"
6943075,"Americas Best Value Inn Extended Stay - Dilley","1115 W Highway 85"," DILLEY"
4350780,"Hotel O Dilley Main St TX","110 South Main Street"," DILLEY"
3613050,"Dilley Motor Inn","807 W Fm 117"," DILLEY"
4545550,"Eagle Ford Village Suites","1230 County Road 3800"," DILLEY"
3263631,"Super 8 by Wyndham Dilley TX","16301 S Interstate Highway 35"," DILLEY"
8707915,"Best Western Plus Dilley Inn & Suites","16491 S Interstate Highway 35"," DILLEY"
622135,"Sona Inn","16222 South Interstate Highway 35"," DILLEY"
628150,"Relax Inn","1062 W Fm 117"," DILLEY"
6452077,"Dilley Lodge","1100 County Road 4600 Eagle Ford Shale Area"," DILLEY"
5996907,"Budget Inn","16408 S Interstate Highway 35"," DILLEY"
1236291,"Hampton Inn - Alice","3135 East Main Street"," ALICE"
1201140,"La Quinta Inn & Suites by Wyndham Alice","2400 East Main St"," ALICE"
73793,"Surestay Hotel By Best Western Alice","1350 S US Highway 281"," ALICE"
472153,"Holiday Inn Express & Suites Alice","2965 E Main St Intersection of Highway 44 & Highway 128"," ALICE"
106171,"Scottish Inns","815 S US Highway 281"," ALICE"
106172,"Days Inn by Wyndham Alice","555 N Johnson St"," ALICE"
8778623,"Sunset Motel","805 N Johnson St 281 Business North"," ALICE"
19949385,"OYO Hotel Alice TX Hwy 281 West","815 S US Highway 281"," ALICE"
1634506,"Capri Motel","289 N Johnson St N US Highway 281"," ALICE"
2492801,"Alice Motor Inn","500 S US Highway 281"," ALICE"
5992168,"Bel Air Motel","724 N Johnson St"," ALICE"
10522005,"Hyatt Place Dallas/Allen","333 Central Expy N"," ALLEN"
1390563,"La Quinta Inn & Suites by Wyndham Allen at the Village","1220 Central Expy N"," ALLEN"
258739,"Hilton Garden Inn Dallas/Allen","705 Central Expy S"," ALLEN"
1674762,"Homewood Suites Dallas/Allen","455 Central Expy N"," ALLEN"
618172,"Holiday Inn Express & Suites Dallas NE - Allen","205 Central Expy N"," ALLEN"
15100958,"Delta Hotels by Marriott Dallas Allen","777 Watters Creek Boulevard"," ALLEN"
656024,"Quality Inn Allen - Plano East","407 Central Expy S"," ALLEN"
18997865,"Tru by Hilton Allen Dallas","1553 N. Central Expressway"," ALLEN"
81993,"Blee Cottage","103 W Belmont Dr"," ALLEN"
98828,"Quality Inn","107 Chamber of Commerce Dr"," ENNIS"
1382143,"La Quinta Inn & Suites by Wyndham Ennis","110 S Sonoma Trl"," ENNIS"
1145938,"Holiday Inn Express Hotel & Suites Ennis","601 N Sonoma Trl"," ENNIS"
107126,"Days Inn by Wyndham Ennis","600 I-45 North"," ENNIS"
677439,"Comfort Suites","400 S Interstate Highway 45"," ENNIS"
10830463,"Motel 6 Ennis, TX","100 South I-45"," ENNIS"
5999294,"Budget Inn","3900 S Interstate Highway 45"," ENNIS"
23163506,"Motel 6-Ennis, TX","100 S Interstate Highway 45"," ENNIS"
3139716,"Winding Ridge Bed and Breakfast","512 Sugar Ridge Rd"," ENNIS"
8875499,"Moore Ventura Bed and Breakfast","400 W Denton St"," ENNIS"
21230777,"The Range Vintage Trailer Resort","325 Slate Rock Rd"," ENNIS"
3530955,"La Quinta Inn & Suites by Wyndham Floresville","1910 10th St"," FLORESVILLE"
73581,"SureStay Hotel by Best Western Floresville","1720 10th St"," FLORESVILLE"
4962319,"Holiday Inn Express Hotel & Suites Floresville","929 10th St"," FLORESVILLE"
4116415,"Super 8 Floresville","1500 10th St"," FLORESVILLE"
4701112,"Motel 6 Floresville","1700 10th St"," FLORESVILLE"
7905536,"Texas Star Lodges","1328 3rd St"," FLORESVILLE"
13536541,"Executive Inn and Suites","1500 10th St"," FLORESVILLE"
8777670,"Stockman Motel","2110 10th St"," FLORESVILLE"
10065711,"Legacy Oaks Suites","15141 Fm 775"," FLORESVILLE"
1638389,"Firehouse B & Bistro","1009 C St"," FLORESVILLE"
14480163,"Eagle Ford Lodges","573 State Highway 97 E"," FLORESVILLE"
5260656,"Lake Conroe RV & Camping Resort","11720 Thousand Trl"," WILLIS"
1413133,"The Landing at Seven Coves","7031 Kingston Cove Ln Lake Conroe"," WILLIS"
13558787,"The Historic Hill House And Farm","3603 FM 1725 Rd"," WILLIS"
106192,"Red Roof Inn Conroe North - Willis","12323 Interstate 45 N"," WILLIS"
21199466,"Resort Attractions","7041 Kingston Cove Ln Apt 153"," WILLIS"
9455256,"Southern Empress Lakeside Condominiums","7037 Kingston Cove Ln"," WILLIS"
13289662,"Old County Ranch RV Park","12011 Old County Rd"," WILLIS"
73111,"SureStay Hotel by Best Western Zapata","1896 S US Highway 83"," ZAPATA"
12859319,"Sunbridge Inn & Suites","163 S US Highway 83"," ZAPATA"
7015009,"Lakeview Inn & Suites","178 S US Highway 83"," ZAPATA"
277965,"Guesthouse Inn Oso Blanco Lodge","South Hwy 83"," ZAPATA"
650248,"Falcon Executive Inn","South Hwy 83"," ZAPATA"
1647046,"Stinson RV Park","South Hwy 83"," ZAPATA"
4052289,"The Seedeater Inn","14th and Kennedy"," ZAPATA"
6921730,"Falcon Lake Lodge","344 Cerrito Dr"," ZAPATA"
1651506,"Days Inn & Suites by Wyndham Mineral Wells","107 Washington Ave"," MINERAL WELLS"
1197261,"Red Lion lnn & Suites Mineral Wells","6801 Highway 180 E"," MINERAL WELLS"
263234,"Best Western Club House Inn & Suites","4410 Highway 180 E"," MINERAL WELLS"
1485311,"Motel 6 Mineral Wells, TX","105 Karl Kessler Blvd"," MINERAL WELLS"
82241,"Silk Stocking Row","415 NW 4th St"," MINERAL WELLS"
106607,"Relax Inn Mineral Wells","4103 Highway 180 E"," MINERAL WELLS"
534680,"Executive Inn Mineral Wells","2809 Highway 180 W"," MINERAL WELLS"
1022894,"Super 8 by Wyndham Mineral Wells","108 FM 1821"," MINERAL WELLS"
647556,"Budget Host Mesa Motel","3601 Highway 180 E"," MINERAL WELLS"
1057200,"Lake Mineral Wells State Park Campground","100 Park Road 71"," MINERAL WELLS"
22893385,"Magpie Inn","415 North West 4th Street"," MINERAL WELLS"
1159233,"Americas Best Value Inn","820 11th Street"," OZONA"
105879,"Quality Inn","1307 Ave. A"," OZONA"
105877,"Travelodge by Wyndham Ozona","Eight 11th Street 8th and Main"," OZONA"
1469283,"Hillcrest Inn & Suites","1204 Sheffield Road / Loop 466 West"," OZONA"
20481048,"Republic Hotel of Ozona","3331 I-10"," OZONA"
259598,"Super 8 by Wyndham Ozona","3331 I 10 East I-10 & Taylor Box Road"," OZONA"
247943,"Days Inn Ozona Tx","820 Loop 466"," OZONA"
6001361,"Economy Inn","1307 Ave A"," OZONA"
1675233,"Hampton Inn Pampa","2820 Perryton Pkwy"," PAMPA"
9762003,"La Quinta Inn & Suites by Wyndham Pampa","500 W Harvester"," PAMPA"
606720,"AmericInn Lodge & Suites Pampa - Event Center","1101 N Hobart St"," PAMPA"
73288,"Best Western Northgate Inn","2831 Perryton Pkwy"," PAMPA"
657723,"Holiday Inn Express Hotel & Suites Pampa","3119 Perryton Pkwy"," PAMPA"
7223554,"Spring Meadows RV Park","1136 Barnes St"," PAMPA"
6028903,"Star Motel","12037 E Frederic Ave"," PAMPA"
3931501,"Western Motel","821 E Frederic Ave"," PAMPA"
73274,"Quality Inn","600 N Interstate 27"," PLAINVIEW"
13477896,"Presidents' House Bed & Breakfast","1307 W 6th St"," PLAINVIEW"
